julian_day,temperature,date
2453986,1360.8181,2006-09-07 12:00:00
2453987,1360.7206,2006-09-08 12:00:00
2453988,1360.7173,2006-09-09 12:00:00
2453989,1360.753,2006-09-10 12:00:00
2453990,1360.7396,2006-09-11 12:00:00
2453991,1360.7506,2006-09-12 12:00:00
2453992,1360.7229,2006-09-13 12:00:00
2453993,1360.6696,2006-09-14 12:00:00
2453994,1360.6515,2006-09-15 12:00:00
2453995,1360.7218,2006-09-16 12:00:00
2453996,1360.7164,2006-09-17 12:00:00
2453997,1360.7064,2006-09-18 12:00:00
2453998,1360.6923,2006-09-19 12:00:00
2453999,1360.6941,2006-09-20 12:00:00
2454000,1360.6829,2006-09-21 12:00:00
2454001,1360.672,2006-09-22 12:00:00
2454002,1360.6685,2006-09-23 12:00:00
2454003,1360.6733,2006-09-24 12:00:00
2454004,1360.6298,2006-09-25 12:00:00
2454005,1360.5993,2006-09-26 12:00:00
2454006,1360.5846,2006-09-27 12:00:00
2454007,1360.5989,2006-09-28 12:00:00
2454008,1360.6258,2006-09-29 12:00:00
2454009,1360.6366,2006-09-30 12:00:00
2454010,1360.6738,2006-10-01 12:00:00
2454011,1360.6986,2006-10-02 12:00:00
2454012,1360.743,2006-10-03 12:00:00
2454013,1360.7925,2006-10-04 12:00:00
2454014,1360.8161,2006-10-05 12:00:00
2454015,1360.8123,2006-10-06 12:00:00
2454016,1360.8057,2006-10-07 12:00:00
2454017,1360.7899,2006-10-08 12:00:00
2454018,1360.7339,2006-10-09 12:00:00
2454019,1360.6944,2006-10-10 12:00:00
2454020,1360.6664,2006-10-11 12:00:00
2454021,1360.6264,2006-10-12 12:00:00
2454022,1360.6264,2006-10-13 12:00:00
2454023,1360.6448,2006-10-14 12:00:00
2454024,1360.5984,2006-10-15 12:00:00
2454025,1360.5872,2006-10-16 12:00:00
2454026,1360.6235,2006-10-17 12:00:00
2454027,1360.6253,2006-10-18 12:00:00
2454028,1360.6407,2006-10-19 12:00:00
2454029,1360.6303,2006-10-20 12:00:00
2454030,1360.5435,2006-10-21 12:00:00
2454031,1360.5539,2006-10-22 12:00:00
2454032,1360.6494,2006-10-23 12:00:00
2454033,1360.6495,2006-10-24 12:00:00
2454034,1360.6027,2006-10-25 12:00:00
2454035,1360.5617,2006-10-26 12:00:00
2454036,1360.5861,2006-10-27 12:00:00
2454037,1360.6312,2006-10-28 12:00:00
2454038,1360.6226,2006-10-29 12:00:00
2454039,1360.6279,2006-10-30 12:00:00
2454040,1360.673,2006-10-31 12:00:00
2454041,1360.5134,2006-11-01 12:00:00
2454042,1360.4992,2006-11-02 12:00:00
2454043,1360.5944,2006-11-03 12:00:00
2454044,1360.4764,2006-11-04 12:00:00
2454045,1360.6073,2006-11-05 12:00:00
2454046,1360.6789,2006-11-06 12:00:00
2454047,1360.6967,2006-11-07 12:00:00
2454048,1360.7373,2006-11-08 12:00:00
2454049,1360.6787,2006-11-09 12:00:00
2454050,1360.6442,2006-11-10 12:00:00
2454051,1360.4278,2006-11-11 12:00:00
2454052,1360.2158,2006-11-12 12:00:00
2454053,1360.1095,2006-11-13 12:00:00
2454054,1360.0766,2006-11-14 12:00:00
2454055,1360.0918,2006-11-15 12:00:00
2454056,1360.1256,2006-11-16 12:00:00
2454057,1360.311,2006-11-17 12:00:00
2454058,1360.4879,2006-11-18 12:00:00
2454059,1360.6295,2006-11-19 12:00:00
2454060,1360.7527,2006-11-20 12:00:00
2454061,1360.631,2006-11-21 12:00:00
2454062,1360.6125,2006-11-22 12:00:00
2454063,1360.6039,2006-11-23 12:00:00
2454064,1360.5926,2006-11-24 12:00:00
2454065,1360.6163,2006-11-25 12:00:00
2454066,1360.7093,2006-11-26 12:00:00
2454067,1360.7127,2006-11-27 12:00:00
2454068,1360.6913,2006-11-28 12:00:00
2454069,1360.5136,2006-11-29 12:00:00
2454070,1360.4622,2006-11-30 12:00:00
2454071,1360.4387,2006-12-01 12:00:00
2454072,1360.4834,2006-12-02 12:00:00
2454073,1360.5415,2006-12-03 12:00:00
2454074,1360.5432,2006-12-04 12:00:00
2454075,1360.7134,2006-12-05 12:00:00
2454076,1360.6998,2006-12-06 12:00:00
2454077,1360.668,2006-12-07 12:00:00
2454078,1360.6076,2006-12-08 12:00:00
2454079,1360.3448,2006-12-09 12:00:00
2454080,1360.3402,2006-12-10 12:00:00
2454081,1360.1464,2006-12-11 12:00:00
2454082,1360.1887,2006-12-12 12:00:00
2454083,1360.5747,2006-12-13 12:00:00
2454084,1360.5399,2006-12-14 12:00:00
2454085,1360.6162,2006-12-15 12:00:00
2454086,1360.7142,2006-12-16 12:00:00
2454087,1360.7114,2006-12-17 12:00:00
2454088,1360.6166,2006-12-18 12:00:00
2454089,1360.5757,2006-12-19 12:00:00
2454090,1360.5745,2006-12-20 12:00:00
2454091,1360.5919,2006-12-21 12:00:00
2454092,1360.619,2006-12-22 12:00:00
2454093,1360.6525,2006-12-23 12:00:00
2454094,1360.6835,2006-12-24 12:00:00
2454095,1360.7129,2006-12-25 12:00:00
2454096,1360.7164,2006-12-26 12:00:00
2454097,1360.7146,2006-12-27 12:00:00
2454098,1360.7108,2006-12-28 12:00:00
2454099,1360.6875,2006-12-29 12:00:00
2454100,1360.7085,2006-12-30 12:00:00
2454101,1360.7263,2006-12-31 12:00:00
2454102,1360.7527,2007-01-01 12:00:00
2454103,1360.6009,2007-01-02 12:00:00
2454104,1360.5225,2007-01-03 12:00:00
2454105,1360.4526,2007-01-04 12:00:00
2454106,1360.3071,2007-01-05 12:00:00
2454107,1360.2969,2007-01-06 12:00:00
2454108,1360.3127,2007-01-07 12:00:00
2454109,1360.4046,2007-01-08 12:00:00
2454110,1360.4618,2007-01-09 12:00:00
2454111,1360.6056,2007-01-10 12:00:00
2454112,1360.6999,2007-01-11 12:00:00
2454113,1360.6805,2007-01-12 12:00:00
2454114,1360.7421,2007-01-13 12:00:00
2454115,1360.7416,2007-01-14 12:00:00
2454116,1360.7007,2007-01-15 12:00:00
2454117,1360.6877,2007-01-16 12:00:00
2454118,1360.6638,2007-01-17 12:00:00
2454119,1360.6757,2007-01-18 12:00:00
2454120,1360.7089,2007-01-19 12:00:00
2454121,1360.7289,2007-01-20 12:00:00
2454122,1360.6965,2007-01-21 12:00:00
2454123,1360.7121,2007-01-22 12:00:00
2454124,1360.7004,2007-01-23 12:00:00
2454125,1360.7487,2007-01-24 12:00:00
2454126,1360.6763,2007-01-25 12:00:00
2454127,1360.673,2007-01-26 12:00:00
2454128,1360.6689,2007-01-27 12:00:00
2454129,1360.6071,2007-01-28 12:00:00
2454130,1360.5798,2007-01-29 12:00:00
2454131,1360.5373,2007-01-30 12:00:00
2454132,1360.4422,2007-01-31 12:00:00
2454133,1360.4646,2007-02-01 12:00:00
2454134,1360.3368,2007-02-02 12:00:00
2454135,1360.3393,2007-02-03 12:00:00
2454136,1360.4314,2007-02-04 12:00:00
2454137,1360.5794,2007-02-05 12:00:00
2454138,1360.6774,2007-02-06 12:00:00
2454139,1360.6862,2007-02-07 12:00:00
2454140,1360.6269,2007-02-08 12:00:00
2454141,1360.6324,2007-02-09 12:00:00
2454142,1360.6561,2007-02-10 12:00:00
2454143,1360.6549,2007-02-11 12:00:00
2454144,1360.6425,2007-02-12 12:00:00
2454145,1360.6299,2007-02-13 12:00:00
2454146,1360.6539,2007-02-14 12:00:00
2454147,1360.6302,2007-02-15 12:00:00
2454148,1360.6553,2007-02-16 12:00:00
2454149,1360.6864,2007-02-17 12:00:00
2454150,1360.6936,2007-02-18 12:00:00
2454151,1360.6802,2007-02-19 12:00:00
2454152,1360.67,2007-02-20 12:00:00
2454153,1360.6261,2007-02-21 12:00:00
2454154,1360.6445,2007-02-22 12:00:00
2454155,1360.6719,2007-02-23 12:00:00
2454156,1360.6741,2007-02-24 12:00:00
2454157,1360.6848,2007-02-25 12:00:00
2454158,1360.6486,2007-02-26 12:00:00
2454159,1360.6048,2007-02-27 12:00:00
2454160,1360.609,2007-02-28 12:00:00
2454161,1360.618,2007-03-01 12:00:00
2454162,1360.6497,2007-03-02 12:00:00
2454163,1360.6575,2007-03-03 12:00:00
2454164,1360.6981,2007-03-04 12:00:00
2454165,1360.6974,2007-03-05 12:00:00
2454166,1360.6057,2007-03-06 12:00:00
2454167,1360.5709,2007-03-07 12:00:00
2454168,1360.5927,2007-03-08 12:00:00
2454169,1360.5881,2007-03-09 12:00:00
2454170,1360.5819,2007-03-10 12:00:00
2454171,1360.5873,2007-03-11 12:00:00
2454172,1360.5944,2007-03-12 12:00:00
2454173,1360.5877,2007-03-13 12:00:00
2454174,1360.5586,2007-03-14 12:00:00
2454175,1360.5548,2007-03-15 12:00:00
2454176,1360.5779,2007-03-16 12:00:00
2454177,1360.5804,2007-03-17 12:00:00
2454178,1360.5907,2007-03-18 12:00:00
2454179,1360.5728,2007-03-19 12:00:00
2454180,1360.5839,2007-03-20 12:00:00
2454181,1360.6231,2007-03-21 12:00:00
2454182,1360.6342,2007-03-22 12:00:00
2454183,1360.6809,2007-03-23 12:00:00
2454184,1360.6869,2007-03-24 12:00:00
2454185,1360.6707,2007-03-25 12:00:00
2454186,1360.6633,2007-03-26 12:00:00
2454187,1360.6909,2007-03-27 12:00:00
2454188,1360.747,2007-03-28 12:00:00
2454189,1360.7438,2007-03-29 12:00:00
2454190,1360.7372,2007-03-30 12:00:00
2454191,1360.724,2007-03-31 12:00:00
2454192,1360.6649,2007-04-01 12:00:00
2454193,1360.6527,2007-04-02 12:00:00
2454194,1360.6336,2007-04-03 12:00:00
2454195,1360.6181,2007-04-04 12:00:00
2454196,1360.6168,2007-04-05 12:00:00
2454197,1360.5985,2007-04-06 12:00:00
2454198,1360.5941,2007-04-07 12:00:00
2454199,1360.5963,2007-04-08 12:00:00
2454200,1360.5651,2007-04-09 12:00:00
2454201,1360.5679,2007-04-10 12:00:00
2454202,1360.5734,2007-04-11 12:00:00
2454203,1360.5706,2007-04-12 12:00:00
2454204,1360.5718,2007-04-13 12:00:00
2454205,1360.552,2007-04-14 12:00:00
2454206,1360.5657,2007-04-15 12:00:00
2454207,1360.5737,2007-04-16 12:00:00
2454208,1360.5861,2007-04-17 12:00:00
2454209,1360.5885,2007-04-18 12:00:00
2454210,1360.5726,2007-04-19 12:00:00
2454211,1360.5849,2007-04-20 12:00:00
2454212,1360.5875,2007-04-21 12:00:00
2454213,1360.5812,2007-04-22 12:00:00
2454214,1360.5858,2007-04-23 12:00:00
2454215,1360.6082,2007-04-24 12:00:00
2454216,1360.6355,2007-04-25 12:00:00
2454217,1360.6498,2007-04-26 12:00:00
2454218,1360.586,2007-04-27 12:00:00
2454219,1360.5518,2007-04-28 12:00:00
2454220,1360.4675,2007-04-29 12:00:00
2454221,1360.344,2007-04-30 12:00:00
2454222,1360.3017,2007-05-01 12:00:00
2454223,1360.3484,2007-05-02 12:00:00
2454224,1360.4279,2007-05-03 12:00:00
2454225,1360.4965,2007-05-04 12:00:00
2454226,1360.5507,2007-05-05 12:00:00
2454227,1360.6229,2007-05-06 12:00:00
2454228,1360.6414,2007-05-07 12:00:00
2454229,1360.597,2007-05-08 12:00:00
2454230,1360.5461,2007-05-09 12:00:00
2454231,1360.5222,2007-05-10 12:00:00
2454232,1360.5832,2007-05-11 12:00:00
2454233,1360.5994,2007-05-12 12:00:00
2454234,1360.6082,2007-05-13 12:00:00
2454235,1360.6652,2007-05-14 12:00:00
2454236,1360.6499,2007-05-15 12:00:00
2454237,1360.4944,2007-05-16 12:00:00
2454238,1360.4226,2007-05-17 12:00:00
2454239,1360.4248,2007-05-18 12:00:00
2454240,1360.5267,2007-05-19 12:00:00
2454241,1360.5547,2007-05-20 12:00:00
2454242,1360.5796,2007-05-21 12:00:00
2454243,1360.6763,2007-05-22 12:00:00
2454244,1360.701,2007-05-23 12:00:00
2454245,1360.7112,2007-05-24 12:00:00
2454246,1360.6725,2007-05-25 12:00:00
2454247,1360.6344,2007-05-26 12:00:00
2454248,1360.5789,2007-05-27 12:00:00
2454249,1360.59,2007-05-28 12:00:00
2454250,1360.6775,2007-05-29 12:00:00
2454251,1360.6765,2007-05-30 12:00:00
2454252,1360.6801,2007-05-31 12:00:00
2454253,1360.7002,2007-06-01 12:00:00
2454254,1360.723,2007-06-02 12:00:00
2454255,1360.6714,2007-06-03 12:00:00
2454256,1360.6241,2007-06-04 12:00:00
2454257,1360.6128,2007-06-05 12:00:00
2454258,1360.6612,2007-06-06 12:00:00
2454259,1360.6983,2007-06-07 12:00:00
2454260,1360.7698,2007-06-08 12:00:00
2454261,1360.8328,2007-06-09 12:00:00
2454262,1360.8652,2007-06-10 12:00:00
2454263,1360.8706,2007-06-11 12:00:00
2454264,1360.8626,2007-06-12 12:00:00
2454265,1360.8447,2007-06-13 12:00:00
2454266,1360.6757,2007-06-14 12:00:00
2454267,1360.6147,2007-06-15 12:00:00
2454268,1360.6191,2007-06-16 12:00:00
2454269,1360.6177,2007-06-17 12:00:00
2454270,1360.5923,2007-06-18 12:00:00
2454271,1360.5741,2007-06-19 12:00:00
2454272,1360.5814,2007-06-20 12:00:00
2454273,1360.5704,2007-06-21 12:00:00
2454274,1360.5758,2007-06-22 12:00:00
2454275,1360.5689,2007-06-23 12:00:00
2454276,1360.5753,2007-06-24 12:00:00
2454277,1360.5684,2007-06-25 12:00:00
2454278,1360.5759,2007-06-26 12:00:00
2454279,1360.5586,2007-06-27 12:00:00
2454280,1360.5725,2007-06-28 12:00:00
2454281,1360.59,2007-06-29 12:00:00
2454282,1360.5826,2007-06-30 12:00:00
2454283,1360.5881,2007-07-01 12:00:00
2454284,1360.6311,2007-07-02 12:00:00
2454285,1360.6547,2007-07-03 12:00:00
2454286,1360.6544,2007-07-04 12:00:00
2454287,1360.7255,2007-07-05 12:00:00
2454288,1360.7775,2007-07-06 12:00:00
2454289,1360.757,2007-07-07 12:00:00
2454290,1360.7308,2007-07-08 12:00:00
2454291,1360.593,2007-07-09 12:00:00
2454292,1360.4691,2007-07-10 12:00:00
2454293,1360.3092,2007-07-11 12:00:00
2454294,1360.3212,2007-07-12 12:00:00
2454295,1360.4274,2007-07-13 12:00:00
2454296,1360.4754,2007-07-14 12:00:00
2454297,1360.5353,2007-07-15 12:00:00
2454298,1360.605,2007-07-16 12:00:00
2454299,1360.648,2007-07-17 12:00:00
2454300,1360.6616,2007-07-18 12:00:00
2454301,1360.6774,2007-07-19 12:00:00
2454302,1360.5768,2007-07-20 12:00:00
2454303,1360.5534,2007-07-21 12:00:00
2454304,1360.554,2007-07-22 12:00:00
2454305,1360.5623,2007-07-23 12:00:00
2454306,1360.5759,2007-07-24 12:00:00
2454307,1360.6107,2007-07-25 12:00:00
2454308,1360.6575,2007-07-26 12:00:00
2454309,1360.6519,2007-07-27 12:00:00
2454310,1360.6511,2007-07-28 12:00:00
2454311,1360.6598,2007-07-29 12:00:00
2454312,1360.694,2007-07-30 12:00:00
2454313,1360.6787,2007-07-31 12:00:00
2454314,1360.6821,2007-08-01 12:00:00
2454315,1360.6899,2007-08-02 12:00:00
2454316,1360.699,2007-08-03 12:00:00
2454317,1360.6697,2007-08-04 12:00:00
2454318,1360.6681,2007-08-05 12:00:00
2454319,1360.6119,2007-08-06 12:00:00
2454320,1360.597,2007-08-07 12:00:00
2454321,1360.6005,2007-08-08 12:00:00
2454322,1360.6031,2007-08-09 12:00:00
2454323,1360.6049,2007-08-10 12:00:00
2454324,1360.6182,2007-08-11 12:00:00
2454325,1360.6258,2007-08-12 12:00:00
2454326,1360.6397,2007-08-13 12:00:00
2454327,1360.6291,2007-08-14 12:00:00
2454328,1360.6018,2007-08-15 12:00:00
2454329,1360.5841,2007-08-16 12:00:00
2454330,1360.5619,2007-08-17 12:00:00
2454331,1360.5761,2007-08-18 12:00:00
2454332,1360.5591,2007-08-19 12:00:00
2454333,1360.5764,2007-08-20 12:00:00
2454334,1360.6317,2007-08-21 12:00:00
2454335,1360.6539,2007-08-22 12:00:00
2454336,1360.5995,2007-08-23 12:00:00
2454337,1360.6511,2007-08-24 12:00:00
2454338,1360.619,2007-08-25 12:00:00
2454339,1360.6239,2007-08-26 12:00:00
2454340,1360.5783,2007-08-27 12:00:00
2454341,1360.5996,2007-08-28 12:00:00
2454342,1360.6113,2007-08-29 12:00:00
2454343,1360.6287,2007-08-30 12:00:00
2454344,1360.6771,2007-08-31 12:00:00
2454345,1360.5931,2007-09-01 12:00:00
2454346,1360.6091,2007-09-02 12:00:00
2454347,1360.5267,2007-09-03 12:00:00
2454348,1360.5448,2007-09-04 12:00:00
2454349,1360.5684,2007-09-05 12:00:00
2454350,1360.5561,2007-09-06 12:00:00
2454351,1360.5289,2007-09-07 12:00:00
2454352,1360.5302,2007-09-08 12:00:00
2454353,1360.533,2007-09-09 12:00:00
2454354,1360.5444,2007-09-10 12:00:00
2454355,1360.5174,2007-09-11 12:00:00
2454356,1360.5098,2007-09-12 12:00:00
2454357,1360.5296,2007-09-13 12:00:00
2454358,1360.5246,2007-09-14 12:00:00
2454359,1360.5266,2007-09-15 12:00:00
2454360,1360.5335,2007-09-16 12:00:00
2454361,1360.5449,2007-09-17 12:00:00
2454362,1360.5747,2007-09-18 12:00:00
2454363,1360.5788,2007-09-19 12:00:00
2454364,1360.5852,2007-09-20 12:00:00
2454365,1360.5853,2007-09-21 12:00:00
2454366,1360.597,2007-09-22 12:00:00
2454367,1360.5897,2007-09-23 12:00:00
2454368,1360.5906,2007-09-24 12:00:00
2454369,1360.5786,2007-09-25 12:00:00
2454370,1360.5553,2007-09-26 12:00:00
2454371,1360.5573,2007-09-27 12:00:00
2454372,1360.5471,2007-09-28 12:00:00
2454373,1360.5563,2007-09-29 12:00:00
2454374,1360.5307,2007-09-30 12:00:00
2454375,1360.5504,2007-10-01 12:00:00
2454376,1360.5404,2007-10-02 12:00:00
2454377,1360.5221,2007-10-03 12:00:00
2454378,1360.5235,2007-10-04 12:00:00
2454379,1360.5078,2007-10-05 12:00:00
2454380,1360.5132,2007-10-06 12:00:00
2454381,1360.5226,2007-10-07 12:00:00
2454382,1360.5493,2007-10-08 12:00:00
2454383,1360.5419,2007-10-09 12:00:00
2454384,1360.5273,2007-10-10 12:00:00
2454385,1360.5454,2007-10-11 12:00:00
2454386,1360.5557,2007-10-12 12:00:00
2454387,1360.5458,2007-10-13 12:00:00
2454388,1360.5498,2007-10-14 12:00:00
2454389,1360.5612,2007-10-15 12:00:00
2454390,1360.5594,2007-10-16 12:00:00
2454391,1360.5726,2007-10-17 12:00:00
2454392,1360.5689,2007-10-18 12:00:00
2454393,1360.5775,2007-10-19 12:00:00
2454394,1360.5839,2007-10-20 12:00:00
2454395,1360.5856,2007-10-21 12:00:00
2454396,1360.5653,2007-10-22 12:00:00
2454397,1360.5552,2007-10-23 12:00:00
2454398,1360.5495,2007-10-24 12:00:00
2454399,1360.5428,2007-10-25 12:00:00
2454400,1360.5279,2007-10-26 12:00:00
2454401,1360.5655,2007-10-27 12:00:00
2454402,1360.52,2007-10-28 12:00:00
2454403,1360.5321,2007-10-29 12:00:00
2454404,1360.5225,2007-10-30 12:00:00
2454405,1360.5028,2007-10-31 12:00:00
2454406,1360.5001,2007-11-01 12:00:00
2454407,1360.5023,2007-11-02 12:00:00
2454408,1360.5063,2007-11-03 12:00:00
2454409,1360.5105,2007-11-04 12:00:00
2454410,1360.5035,2007-11-05 12:00:00
2454411,1360.5084,2007-11-06 12:00:00
2454412,1360.5095,2007-11-07 12:00:00
2454413,1360.5245,2007-11-08 12:00:00
2454414,1360.5354,2007-11-09 12:00:00
2454415,1360.542,2007-11-10 12:00:00
2454416,1360.5423,2007-11-11 12:00:00
2454417,1360.5549,2007-11-12 12:00:00
2454418,1360.5784,2007-11-13 12:00:00
2454419,1360.5632,2007-11-14 12:00:00
2454420,1360.5501,2007-11-15 12:00:00
2454421,1360.5594,2007-11-16 12:00:00
2454422,1360.571,2007-11-17 12:00:00
2454423,1360.5618,2007-11-18 12:00:00
2454424,1360.5533,2007-11-19 12:00:00
2454425,1360.5634,2007-11-20 12:00:00
2454426,1360.5379,2007-11-21 12:00:00
2454427,1360.5523,2007-11-22 12:00:00
2454428,1360.5368,2007-11-23 12:00:00
2454429,1360.5432,2007-11-24 12:00:00
2454430,1360.5542,2007-11-25 12:00:00
2454431,1360.5531,2007-11-26 12:00:00
2454432,1360.5268,2007-11-27 12:00:00
2454433,1360.5365,2007-11-28 12:00:00
2454434,1360.5341,2007-11-29 12:00:00
2454435,1360.5401,2007-11-30 12:00:00
2454436,1360.5408,2007-12-01 12:00:00
2454437,1360.5571,2007-12-02 12:00:00
2454438,1360.5651,2007-12-03 12:00:00
2454439,1360.565,2007-12-04 12:00:00
2454440,1360.5356,2007-12-05 12:00:00
2454441,1360.5832,2007-12-06 12:00:00
2454442,1360.6321,2007-12-07 12:00:00
2454443,1360.6482,2007-12-08 12:00:00
2454444,1360.6231,2007-12-09 12:00:00
2454445,1360.5581,2007-12-10 12:00:00
2454446,1360.5225,2007-12-11 12:00:00
2454447,1360.5415,2007-12-12 12:00:00
2454448,1360.4314,2007-12-13 12:00:00
2454449,1360.6615,2007-12-14 12:00:00
2454450,1360.79,2007-12-15 12:00:00
2454451,1360.8194,2007-12-16 12:00:00
2454452,1360.7873,2007-12-17 12:00:00
2454453,1360.658,2007-12-18 12:00:00
2454454,1360.5642,2007-12-19 12:00:00
2454455,1360.5524,2007-12-20 12:00:00
2454456,1360.5373,2007-12-21 12:00:00
2454457,1360.5353,2007-12-22 12:00:00
2454458,1360.5312,2007-12-23 12:00:00
2454459,1360.5258,2007-12-24 12:00:00
2454460,1360.5068,2007-12-25 12:00:00
2454461,1360.5423,2007-12-26 12:00:00
2454462,1360.5478,2007-12-27 12:00:00
2454463,1360.5492,2007-12-28 12:00:00
2454464,1360.5323,2007-12-29 12:00:00
2454465,1360.5419,2007-12-30 12:00:00
2454466,1360.546,2007-12-31 12:00:00
2454467,1360.5728,2008-01-01 12:00:00
2454468,1360.6749,2008-01-02 12:00:00
2454469,1360.7495,2008-01-03 12:00:00
2454470,1360.8185,2008-01-04 12:00:00
2454471,1360.8186,2008-01-05 12:00:00
2454472,1360.8023,2008-01-06 12:00:00
2454473,1360.6564,2008-01-07 12:00:00
2454474,1360.7616,2008-01-08 12:00:00
2454475,1360.7818,2008-01-09 12:00:00
2454476,1360.7777,2008-01-10 12:00:00
2454477,1360.7788,2008-01-11 12:00:00
2454478,1360.7693,2008-01-12 12:00:00
2454479,1360.6977,2008-01-13 12:00:00
2454480,1360.6076,2008-01-14 12:00:00
2454481,1360.5556,2008-01-15 12:00:00
2454482,1360.5345,2008-01-16 12:00:00
2454483,1360.5224,2008-01-17 12:00:00
2454484,1360.527,2008-01-18 12:00:00
2454485,1360.524,2008-01-19 12:00:00
2454486,1360.5342,2008-01-20 12:00:00
2454487,1360.543,2008-01-21 12:00:00
2454488,1360.524,2008-01-22 12:00:00
2454489,1360.5171,2008-01-23 12:00:00
2454490,1360.5299,2008-01-24 12:00:00
2454491,1360.5359,2008-01-25 12:00:00
2454492,1360.5324,2008-01-26 12:00:00
2454493,1360.5335,2008-01-27 12:00:00
2454494,1360.5603,2008-01-28 12:00:00
2454495,1360.6017,2008-01-29 12:00:00
2454496,1360.6508,2008-01-30 12:00:00
2454497,1360.6528,2008-01-31 12:00:00
2454498,1360.6661,2008-02-01 12:00:00
2454499,1360.6681,2008-02-02 12:00:00
2454500,1360.687,2008-02-03 12:00:00
2454501,1360.688,2008-02-04 12:00:00
2454502,1360.7014,2008-02-05 12:00:00
2454503,1360.6428,2008-02-06 12:00:00
2454504,1360.6913,2008-02-07 12:00:00
2454505,1360.6374,2008-02-08 12:00:00
2454506,1360.6032,2008-02-09 12:00:00
2454507,1360.5957,2008-02-10 12:00:00
2454508,1360.5472,2008-02-11 12:00:00
2454509,1360.5251,2008-02-12 12:00:00
2454510,1360.5519,2008-02-13 12:00:00
2454511,1360.5485,2008-02-14 12:00:00
2454512,1360.5413,2008-02-15 12:00:00
2454513,1360.5352,2008-02-16 12:00:00
2454514,1360.5321,2008-02-17 12:00:00
2454515,1360.5184,2008-02-18 12:00:00
2454516,1360.5621,2008-02-19 12:00:00
2454517,1360.5375,2008-02-20 12:00:00
2454518,1360.5462,2008-02-21 12:00:00
2454519,1360.5491,2008-02-22 12:00:00
2454520,1360.5258,2008-02-23 12:00:00
2454521,1360.5372,2008-02-24 12:00:00
